Rank,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,Year
16406,Romance of the Three Kingdoms (3DS),Misc,,3DS,Tecmo Koei,Unknown,,,0.03,0.03,2013.0
16407,Code of Princess EX,Action,,NS,Nicalis,Studio Saizensen,7.2,,0.03,0.03,2018.0
16409,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,Strategy,,PS3,Nippon Ichi Software,Nippon Ichi Software,,,0.03,0.03,2011.0
16412,Mashiro Iro Symphony: *mutsu-no-hana,Adventure,,PSP,Comfort,Comfort,,,0.03,0.03,2011.0
16416,Sunday vs Magazine Shuuketsu! Choujou Daikessen,Fighting,,PSP,Konami,Konami,,,0.03,0.03,2009.0
16417,Diabolik Lovers: More Blood,Misc,,PSP,Idea Factory,Unknown,,,0.03,0.03,2013.0
16418,Magna Carta Portable,Role-Playing,,PSP,Banpresto,SoftMax,,,0.03,0.03,2006.0
16419,Crazy Chicken: Star Karts,Racing,E,DS,Mumbo Jumbo,Phenomedia,,,0.03,0.03,2009.0
16420,Shining Stars,Action,E,DS,"Destination Software, Inc",Unknown,,,0.03,0.03,2008.0
16422,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,Role-Playing,,PSP,Nippon Ichi Software,Nippon Ichi Software,,,0.03,0.03,2007.0
16423,Super Dodgeball Brawlers (jp sales),Sports,E,DS,Aksys Games,Million,,,0.03,0.03,2008.0
16425,K-On! After School Live!! HD Ver.,Misc,,PS3,Sega,Unknown,,,0.03,0.03,2012.0
16427,Harukanaru Toki no Naka de 6,Adventure,,PSV,Tecmo Koei,Ruby Party,,,0.03,0.03,2015.0
16428,Naruto Shippuden: Ultimate Ninja Storm Trilogy,Fighting,,NS,Bandai Namco Games,CyberConnect2,7.5,,0.03,0.03,2018.0
16430,Doodle Hex,Puzzle,,DS,Unknown,Tragnarion Studios,,,0.03,0.03,2020.0
16434,Dream C Club Zero,Simulation,,X360,D3 Publisher,DreamXCreate,,,0.03,0.03,2011.0
16436,Emma at the Farm,Adventure,E,DS,Aspyr,Nobilis,,,0.03,0.03,2008.0
16437,Aqua Moto Racing Utopia,Racing,E,NS,Big Ben Interactive,Bigben Interactive,,,0.03,0.03,2018.0
16440,Sayonara Umihara Kawase,Misc,,3DS,Natsume,Unknown,,,0.03,0.03,2014.0
16441,Raiden V,Action,E10,PS4,UFO Interactive,Moss,,,0.03,0.03,2017.0
16445,Kevin Van Dam: Big Bass Challenge,Sports,E,Wii,Zoo Games,Zoo Games,,,0.03,0.03,2010.0
16447,Utawarerumono Portable,Role-Playing,,PSP,Aquaplus,Aquaplus,,,0.03,0.03,2009.0
16450,Junior Island Adventure,Puzzle,E,DS,Unknown,Maximum Family Games,,,0.03,0.03,2011.0
16452,Safari Adventures: Africa,Adventure,E,Wii,Conspiracy Entertainment,Neko Entertainment,,,0.03,0.03,2009.0
16453,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,Misc,,PSV,Square Enix,Square Enix,,,0.03,0.03,2017.0
16454,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,Adventure,,DS,Alchemist,Alchemist,,,0.03,0.03,2009.0
16456,Barbie and Her Sisters Puppy Rescue,Action,,3DS,Little Orbit,Little Orbit,,,0.03,0.03,2015.0
16457,Maximum Racing: Drag & Stock Racer,Racing,E,Wii,Unknown,Brain in a Jar,,,0.03,0.03,2011.0
16458,King's Quest: The Complete Collection,Adventure,E10,X360,Activision,The Odd Gentlemen,,,0.03,0.03,2016.0
16460,Earthfall,Action-Adventure,,XOne,Gearbox Software,Holospark,,,0.03,0.03,2018.0
16461,Future Card Buddyfight Mezase! Buddy Champion!,Strategy,,3DS,FuRyu Corporation,FuRyu,,,0.03,0.03,2017.0
16463,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,Misc,,PSP,Daito,Daito,,,0.03,0.03,2006.0
16464,Yumeiro Patissiere: My Sweets Cooking,Simulation,,DS,Konami,Konami,,,0.03,0.03,2010.0
16465,Clannad,Adventure,,PS3,Prototype,Visual Arts,,,0.03,0.03,2011.0
16466,Samurai Warriors 3Z Special,Misc,,PSP,Unknown,Unknown,,,0.03,0.03,2011.0
16467,Travel Coach: Europe 1,Misc,RP,DS,Disney Interactive Studios,HMH Hamburger Medien Haus,,,0.03,0.03,2010.0
16468,Shantae: Half-Genie Hero,Platform,T,PSV,Xseed Games,Way Forward Technologies,,,0.03,0.03,2016.0
16469,Clever Kids: Pirates,Misc,,DS,Midas Interactive Entertainment,Midas Interactive Entertainment,,,0.03,0.03,2008.0
16470,MotoGP,Racing,E,PSP,Namco Bandai,Bandai Namco Games,,,0.03,0.03,2006.0
16471,Electroplankton,Misc,E,DS,Nintendo,Indies Zero,,,0.03,0.03,2005.0
16474,Montessori Music,Misc,E,DS,SouthPeak Interactive,Will,,,0.03,0.03,2011.0
16476,Max & the Magic Marker,Platform,,Wii,Unknown,Press Play,,,0.03,0.03,2011.0
16478,Crash Time: Autobahn Pusuit,Racing,T,X360,Crave Entertainment,Synetic,,,0.03,0.03,2008.0
16480,Metal Gear Solid HD Collection,Action,M,PSV,Konami Digital Entertainment,Kojima Productions,,,0.03,0.03,2012.0
16481,Ride 3,Racing,E,XOne,Bandai Namco Entertainment,Milestone S.r.l.,,,0.03,0.03,2018.0
16483,The Peanuts Movie: Snoopy's Grand Adventure,Platform,E,PS4,Activision,Behaviour Interactive,,,0.03,0.03,2015.0
16484,8-Bit Armies,Strategy,E10,XOne,Soedesco,Petroglyph Games,,,0.03,0.03,2018.0
16486,Rugby League Live 3,Sports,,X360,Tru Blu Entertainment,Big Ant Studios,,,0.03,0.03,2015.0
16487,Jikandia: The Timeless Land,Role-Playing,T,PSP,Aksys Games,Opus Studio,,,0.03,0.03,2011.0
16488,Jewel Master: Cradle of Rome,Puzzle,E,Wii,Destineer,cerasus.media GmbH,,,0.03,0.03,2009.0
16490,Immortal Unchained,Role-Playing,,XOne,Sold Out,Toadman Interactive,,,0.03,0.03,2018.0
16491,The Dwarves,Role-Playing,,PS4,THQ Nordic,KING Art Games,,,0.03,0.03,2016.0
16493,Tamagotchi no Doki Doki Dream Omisecchi,Misc,,3DS,Namco Bandai Games,Unknown,,,0.03,0.03,2013.0
16494,Best Friends Tonight,Misc,E10,DS,Ubisoft,Ubisoft,,,0.03,0.03,2010.0
16495,Toushin Toshi,Misc,,3DS,imageepoch Inc.,Unknown,,,0.03,0.03,2014.0
16496,Suujin Taisen,Strategy,,DS,Nintendo,Mitchell,,,0.03,0.03,2007.0
16498,Street Supremacy,Racing,E,PSP,Konami,Genki,,,0.03,0.03,2006.0
16499,Flashback,Platform,E10,NS,Maximum Games,Paul Cuisset,,,0.03,0.03,2018.0
16500,Looney Tunes: Galactic Sports,Action,,PSV,Sony Computer Entertainment,Virtual Toys,,,0.03,0.03,2015.0
16501,River King: Mystic Valley (jp sales),Sports,E,DS,Natsume,Marvelous Interactive,,,0.03,0.03,2008.0
16503,Beyond the Labyrinth,Role-Playing,,3DS,Unknown,tri-Ace,,,0.03,0.03,2009.0
16504,.hack: Sekai no Mukou ni + Versus,Misc,,PS3,Namco Bandai Games,Unknown,,,0.03,0.03,2012.0
16507,Railway Empire,Simulation,E,XOne,Kalypso Media,Gaming Minds Studios,,8.3,0.03,0.03,2018.0
16509,Cooking Mama 5,Simulation,E,3DS,Office Create,Cooking Mama Limited,,,0.03,0.03,2013.0
16510,Animal Boxing,Fighting,E10,DS,Destineer,Gammick Entertainment,6.1,,0.03,0.03,2008.0
16511,Mame Goma: Honobo no Nikki,Simulation,,DS,TDK Core,TDK Core,,,0.03,0.03,2007.0
16512,MXGP Pro,Racing,,XOne,Milestone S.r.l.,Milestone S.r.l.,,,0.03,0.03,2018.0
16513,La Corda d'Oro 4,Action,,PSV,Tecmo Koei,Unknown,,,0.03,0.03,2016.0
16516,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,Strategy,,PSV,Namco Bandai Games,Banpresto,,,0.03,0.03,2013.0
16519,Legend of the Dragon,Fighting,T,PSP,Game Factory,Neko Entertainment,2.9,,0.03,0.03,2007.0
16521,Custom Beat Battle: Draglade 2,Fighting,,DS,Namco Bandai,Dimps Corporation,,,0.03,0.03,2008.0
16522,de Blob 2,Platform,,NS,THQ Nordic,THQ Nordic,,,0.03,0.03,2018.0
16523,Gotouchi Kenkei DS,Misc,,DS,Spike,Spike,,,0.03,0.03,2006.0
16524,Astonishia Story,Role-Playing,E10,PSP,Ubisoft,Sonnori,4.8,,0.03,0.03,2006.0
16526,BikkuriMan Daijiten,Misc,,DS,3 O'Clock,3 O'Clock,,,0.03,0.03,2007.0
16527,Bikkuriman Daijiten,Misc,,DS,Unknown,3 O'Clock,,,0.03,0.03,2007.0
16528,Accel World: Ginyoku no Kakusei,Adventure,,PS3,Namco Bandai Games,Bandai Namco Games,,,0.03,0.03,2012.0
16531,Maximum Racing: GP Classic Racing,Racing,E,Wii,Unknown,Brain in a Jar,,,0.03,0.03,2011.0
16533,WRC 5: FIA World Rally Championship,Racing,E,PSV,Bigben Interactive,Kylotonn Entertainment,,,0.03,0.03,2015.0
16534,Stacked with Daniel Negreanu,Misc,T,PSP,Myelin Media,5000ft,,,0.03,0.03,2006.0
16535,Vitamin X Evolution,Adventure,,DS,D3 Publisher,HuneX,,,0.03,0.03,2008.0
16536,Mahjong 300,Puzzle,,DS,Avanquest,Avanquest Software,,,0.03,0.03,2011.0
16537,Saru! Get You! SaruSaru Daisakusen,Action,,PSP,Sony Computer Entertainment,h.a.n.d. Inc.,,,0.03,0.03,2007.0
16538,Sea Park Tycoon,Simulation,E,DS,Destineer,Most Wanted Entertainment,,,0.03,0.03,2010.0
16539,Arthur and the Invisibles,Adventure,E,DS,Atari,Etranges Libellules / Neko Entertainment,,,0.03,0.03,2007.0
16540,Dynasty Warriors: Godseekers,Strategy,T,PS4,Tecmo Koei,Omega Force,,,0.03,0.03,2017.0
16541,Black Mirror,Adventure,M,XOne,THQ Nordic,KING Art Games,,,0.03,0.03,2017.0
16542,PopCap Arcade Vol 2,Misc,E10,X360,PopCap Games,PopCap Games,,,0.03,0.03,2009.0
16544,SUPERBEAT: XONiC,Music,T,NS,PM Studios,Nurijoy,,,0.03,0.03,2017.0
16545,Sei Madou Monogatari,Misc,,PSV,Aksys Games,Unknown,,,0.03,0.03,2013.0
16546,Beastly,Misc,E10,Wii,Storm City Games,Storm City Games,,,0.03,0.03,2011.0
16547,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,Misc,,DS,Kamui,Kamui,,,0.03,0.03,2010.0
16548,Smart Girl's Winter Wonderland,Misc,E,DS,UFO Interactive,Starfish Inc.,,,0.03,0.03,2008.0
16550,Silverlicious,Misc,,DS,GameMill,Unknown,,,0.03,0.03,2012.0
16553,Pure Farming 2018,Simulation,E,XOne,Techland,Ice Flames,,,0.03,0.03,2018.0
16554,Railway Empire,Simulation,E,PS4,Kalypso Media,Gaming Minds Studios,,,0.03,0.03,2018.0
16557,Toriko: Ultimate Survival,Misc,,3DS,Namco Bandai Games,Unknown,,,0.03,0.03,2013.0
16558,Vegas Casino,Misc,T,DS,SVG Distribution,Neko Entertainment,,,0.03,0.03,2007.0
16560,River City Super Sports Challenge,Sports,T,DS,Aksys Games,"Million Co., Ltd.",,,0.03,0.03,2010.0
16561,Flipper Critters,Misc,E,DS,Ignition Entertainment,Zen Studios,,,0.03,0.03,2007.0
16562,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,Misc,,3DS,D3Publisher,Unknown,,,0.03,0.03,2012.0
16567,Shin Hayarigami 2,Adventure,,PSV,Nippon Ichi Software,Nippon Ichi Software,,,0.03,0.03,2016.0
16569,Summer Athletics 2009,Sports,,X360,49Games,49Games,,,0.03,0.03,2009.0
16571,Underground Pool,Sports,E,DS,UFO Interactive,FrontLine Studios,,,0.03,0.03,2007.0
16572,Infinite Stratos 2: Ignition Hearts,Misc,,PSV,5pb,Unknown,,,0.03,0.03,2014.0
16574,Accel World: Ginyoku no Kakusei,Adventure,,PSP,Namco Bandai Games,Bandai Namco Games,,,0.03,0.03,2012.0
16575,Classic Dungeon: Fuyoku no Masoujin,Role-Playing,,PSP,Nippon Ichi Software,System Prisma,,,0.03,0.03,2010.0
16576,Crazy Machines,Puzzle,,DS,DTP Entertainment,FAKT Software GmBH,,,0.03,0.03,2008.0
16580,Super Heroine Chronicle,Strategy,,PS3,Namco Bandai Games,Banpresto,,,0.03,0.03,2014.0
16581,My Pet Shop (JP sales),Simulation,E,DS,Taito,Taito Corporation,,,0.03,0.03,2009.0
16582,Toy Shop,Simulation,E,DS,Majesco,"Seed Studios, Lda",,,0.03,0.03,2008.0
16583,Darkest Dungeon,Role-Playing,T,NS,Merge Games,Red Hook Studios,,,0.03,0.03,2018.0
16584,Exstetra,Misc,,PSV,FuRyu Corporation,Unknown,,,0.03,0.03,2013.0
16585,Kung Fu Panda: Showdown of Legendary Legends,Action,E10,X360,Little Orbit,Little Orbit,,,0.03,0.03,2015.0
16586,Dodge Racing: Charger vs Challenger,Racing,E,DS,Zoo Games,EM Studios,,,0.03,0.03,2009.0
16587,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,Simulation,,DS,Konami,Konami,,,0.03,0.03,2010.0
16588,Biker Mice From Mars,Racing,E10,DS,Game Factory,Full Fat,,,0.03,0.03,2007.0
16589,Jig-A-Pix: Wild World,Puzzle,E,DS,Destineer,Zushi Games Ltd,,,0.03,0.03,2010.0
16590,Winning Post 8 2016,Simulation,,PS4,Tecmo Koei,Koei Tecmo Games,,,0.03,0.03,2016.0
16591,IDOLiSH7 Twelve Fantasia!,Music,,PSV,Bandai Namco Entertainment,Bandai Namco Games,,,0.03,0.03,2018.0
16593,Rugby World Cup 2015,Sports,,X360,Big Ben Interactive,HB Studios,,,0.03,0.03,2015.0
16594,Pro Yakyuu Spirits 5 Kanzenban,Sports,,PS3,Konami,PawaPuro Production,,,0.03,0.03,2008.0
16596,Cabela's Big Game Hunter: Pro Hunts,Shooter,T,PS3,Activision,Cauldron,,,0.03,0.03,2014.0
16597,Disney Epic Mickey: The Power of Illusion,Misc,,3DS,Unknown,Unknown,,,0.03,0.03,2014.0
16598,The Legend of Heroes III: Song of the Ocean,Role-Playing,E10,PSP,Namco Bandai,Microvision,,,0.03,0.03,2007.0
16599,Top Gun: Hard Lock,Action,T,PS3,505 Games,Headstrong Games,,,0.03,0.03,2012.0
16600,Utawarerumono: Chiriyukusha e no Komoriuta,Role-Playing,,PS4,Aqua Plus,Aqua Plus,,,0.03,0.03,2018.0
16604,Chaos;Head - Love Chu*Chu!,Adventure,,X360,5pb,Nitroplus,,,0.03,0.03,2010.0
16606,World of Final Fantasy Maxima,Role-Playing,,XOne,Square Enix,Square Enix,,,0.03,0.03,2018.0
16608,Playmobil Top Agents,Action,E10,DS,Unknown,Morgen Studios,,,0.03,0.03,2020.0
16611,Mushihimesama Futari Ver 1.5,Shooter,,X360,Cave,Cave,,,0.03,0.03,2009.0
16612,thinkSMART FAMILY!,Misc,E,Wii,Conspiracy Entertainment,Conspiracy Entertainment,,,0.03,0.03,2010.0
16613,MotoGP 15,Racing,,XOne,Milestone S.r.l.,Milestone S.r.l.,,,0.03,0.03,2015.0
16616,Rugby Challenge 3,Sports,,PS3,Alternative Software,Wicked Witch Software,,,0.03,0.03,2016.0
16617,Toaru Majutsu no Kagaku no Ensemble,Misc,,PSP,Namco Bandai Games,Unknown,,,0.03,0.03,2013.0
16618,Raid: World War II,Shooter,M,XOne,505 Games,Lion Game Lion,,,0.03,0.03,2017.0
16620,Garfield: A Tale of Two Kitties,Platform,E,DS,Game Factory,Two Tribes,,,0.03,0.03,2006.0
16621,House M.D.,Adventure,T,DS,Legacy Interactive,Legacy Interactive,,,0.03,0.03,2010.0
16623,Brothers Conflict: Brilliant Blue,Misc,,PSP,Idea Factory,Unknown,,,0.03,0.03,2013.0
16624,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",Adventure,,PSV,Unknown,Unknown,,,0.03,0.03,2013.0
16625,Eyeshield 21: Field Saikyou no Senshi Tachi,Role-Playing,,Wii,Nintendo,Eighting,,,0.03,0.03,2007.0
16626,Fullmetal Alchemist: Brotherhood,Action,,PSP,Unknown,Bec,,,0.03,0.03,2007.0
16627,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,Adventure,,DS,Marvelous Interactive,Marvelous Interactive,,,0.03,0.03,2008.0
16628,Train Sim World,Simulation,,XOne,Maximum Games,Dovetail Games,,,0.03,0.03,2018.0
16630,Last Escort: Club Katze,Adventure,,PSP,D3 Publisher,Vingt-et-un Systems,,,0.03,0.03,2010.0
16631,Who Wants to be a Millionaire: 1st Edition,Misc,,Wii,Ubisoft,Route 1 Games,,,0.03,0.03,2010.0
16634,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,Adventure,,PSP,Yeti,Yeti,,,0.03,0.03,2010.0
16635,Ultimate Block Party,Puzzle,E,PSP,Conspiracy Entertainment,MagicPot,,,0.03,0.03,2005.0
16636,Konami Classics Series: Arcade Hits,Misc,E10,DS,Konami,Konami,,,0.03,0.03,2007.0
16638,Power Rangers Super Megaforce,Action-Adventure,E10,3DS,Namco Bandai Games,7thChord,,,0.03,0.03,2014.0
16639,New Interpretation Stranger of Sword City,Role-Playing,,PSV,Experience Inc.,Unknown,,,0.03,0.03,2016.0
16642,Sumikko Gurashi Atsumare Sumikko Town,Misc,,NS,Nippon Columbia,Nippon Columbia,,,0.03,0.03,2018.0
16643,Otomedius Gorgeous,Shooter,,X360,Konami,Konami,,,0.03,0.03,2008.0
16645,Guilty Gear XX Accent Core Plus,Fighting,T,Wii,Aksys Games,Arc System Works,7.0,,0.03,0.03,2009.0
16646,Rabbids Land,Party,E10,WiiU,Ubisoft,Ubisoft Paris,6.1,,0.03,0.03,2012.0
16647,Who Wants to be a Millionaire: 1st Edition,Misc,,DS,Ubisoft,Route 1 Games,,,0.03,0.03,2010.0
16648,Phantasy Star Online 2: Episode 3 Deluxe Package,Action,,PSV,Sega,Unknown,,,0.03,0.03,2015.0
16651,Nil Admirari no Tenbin: Teito Genwaku Toukidan,Adventure,,PSV,Idea Factory,Unknown,,,0.03,0.03,2016.0
16652,Zero Escape: Virtue's Last Reward,Visual Novel,M,3DS,Aksys Games,Spike Chunsoft,9.0,,0.03,0.03,2012.0
16653,Aegis of Earth: Protonovus Assault,Action,T,PS3,Aksys Games,Acquire,,,0.03,0.03,2016.0
16654,Darkstalkers Resurrection,Misc,,PS3,Capcom,Unknown,,,0.03,0.03,2013.0
16655,Mega Minis Volume 2,Misc,,PSP,Sony Computer Entertainment,Various,,,0.03,0.03,2011.0
16657,All-Star Fruit Racing,Racing,E,PS4,PQube,3DClouds.it,,,0.03,0.03,2018.0
16658,Emergency! Disaster Rescue Squad,Simulation,E10,DS,Destineer,Sixteen Tons Entertainment,,,0.03,0.03,2009.0
16660,Summer Athletics: The Ultimate Challenge,Sports,E,X360,Crave Entertainment,49Games,,,0.03,0.03,2008.0
16661,Berserk and the Band of the Hawk,Action,,PSV,Tecmo Koei,Omega Force,,,0.03,0.03,2016.0
16663,Let's Sing 2019,Music,,PS4,Ravenscourt,Ravenscourt,,,0.03,0.03,2018.0
16664,Cyber Troopers: Virtual On x Toaru Majutsu no Index: Toaru Majutsu no Dennou Senki,Action,,PS4,Sega,Sega CS3,,,0.03,0.03,2018.0
16665,Dragon's Dogma Online: Season 2,Action,,PS4,Capcom,Unknown,,,0.03,0.03,2016.0
16666,Divinity: Original Sin II,Role-Playing,,XOne,Bandai Namco Entertainment,Larian Studios,,,0.03,0.03,2018.0
16667,Mother Goose no Himitsu no Yakata,Adventure,,PSP,Quinrose,QuinRose,,,0.03,0.03,2011.0
16668,Super Bomberman R,Puzzle,E10,XOne,Konami Digital Entertainment,HexaDrive,,,0.03,0.03,2018.0
16669,HappinessCharge PreCure! Kawarun Collection,Misc,,3DS,Namco Bandai Games,Namco Bandai Games,,,0.03,0.03,2014.0
16671,Winning Post 7 2009,Sports,,PSP,KOEI,Koei,,,0.03,0.03,2009.0
16672,Code Lyoko: Quest for Infinity,Action,E10,PSP,Game Factory,Neko Entertainment,,,0.03,0.03,2008.0
16674,Mega Man X Legacy Collection 1+2,Platform,T,NS,Capcom,Capcom,,,0.03,0.03,2018.0
16676,Nobunaga's Ambition: Sphere of Influence with Power-Up Kit,Strategy,,NS,Tecmo Koei,Koei,,,0.03,0.03,2017.0
16677,Kekkaishi: Kokubourou Shuurai,Action,,DS,Namco Bandai,Bandai Namco Games,,,0.03,0.03,2008.0
16679,Shugo Chara! Amunonijiro Chara Change,Action,,DS,Konami,Konami,,,0.03,0.03,2008.0
16680,100% Pascal Sensei: Kanpeki Paint Bombers,Action,,3DS,Konami Digital Entertainment,Konami Digital Entertainment,,,0.03,0.03,2017.0
16681,Renai 0 Kilometer,Misc,,PSP,Alchemist,Unknown,,,0.03,0.03,2013.0
16682,Labyrinth of Refrain: Coven of Dusk,Action,M,PS4,NIS America,Nippon Ichi Software,,,0.03,0.03,2018.0
16683,Omega Labyrinth Z,Role-Playing,,PSV,Unknown,Unknown,,,0.03,0.03,2018.0
16686,Tantei Jinguuji Saburo DS: Kienai Kokoro,Adventure,,DS,Arc System Works,WorkJam,,,0.03,0.03,2008.0
16689,StormLover,Adventure,,PSP,D3 Publisher,Vridge,,,0.03,0.03,2010.0
16691,Gensou Suikoden I & II,Role-Playing,,PSP,Konami,Konami,,,0.03,0.03,2006.0
16692,Gloria Union,Role-Playing,,PSP,Atlus,Sting,,,0.03,0.03,2011.0
16693,Pro Evolution Soccer 2018,Sports,E,X360,Konami Digital Entertainment,Konami Digital Entertainment,,,0.03,0.03,2017.0
16698,Rugby 15,Sports,,X360,Bigben Interactive,HB Studios,,,0.03,0.03,2015.0
16699,Jyuzaengi: Engetsu Sangokuden,Misc,,PSP,Idea Factory,Unknown,,,0.03,0.03,2012.0
16700,Nisekoi,Misc,,PSV,Konami Digital Entertainment,Unknown,,,0.03,0.03,2015.0
16703,Shin Sangoku Musou Online: Kamishou Ranbu,Action,,PS3,KOEI,Koei,,,0.03,0.03,2010.0
16704,Bubble Bobble Evolution,Puzzle,E,PSP,Codemasters,Opus Studio,,,0.03,0.03,2006.0
16705,Gochuumon wa Usagi Desu ka?? Wonderful Party!,Adventure,,PSV,5pb,Unknown,,,0.03,0.03,2016.0
16706,Kokoro no Kokoron,Misc,,DS,Namco Bandai,Namco Bandai Games,,,0.03,0.03,2011.0
16709,Super Dungeon Bros,Action,E10,PS4,Wired Productions,React Games,,,0.03,0.03,2016.0
16710,Override: Mech City Brawl,Action-Adventure,T,PS4,Modus Games,The Balance Inc,,7.0,0.03,0.03,2018.0
16711,Puyo Puyo Chronicle,Action,,3DS,Sega,Sonic Team,,,0.03,0.03,2016.0
16714,Keshisasu-Kun: Battle Kas-tival,Action,,DS,Konami,Konami,,,0.03,0.03,2010.0
16715,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,Misc,,DS,Namco Bandai,Namco Bandai Games,,,0.03,0.03,2011.0
16716,Blade Arcus from Shining EX,Fighting,,PS4,Sega,Unknown,,,0.03,0.03,2015.0
16718,Young Justice: Legacy,Action,T,3DS,Warner Bros. Interactive Entertainment,Freedom Factory Studios,,,0.03,0.03,2013.0
16719,DokiDoki Majo Shinpan! 2,Adventure,,DS,SNK Playmore,SNK Playmore Corporation,,,0.03,0.03,2008.0
16720,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,Misc,,3DS,ChunSoft,Unknown,,,0.03,0.03,2012.0
16721,Handball 16,Sports,,PS3,Bigben Interactive,EKO Software,,,0.03,0.03,2015.0
16722,Nacho Libre,Action,E10,DS,Majesco,BudCat Creations,,,0.03,0.03,2006.0
16725,Boulder Dash: Rocks!,Puzzle,,DS,10TACLE Studios,10tacle Studios AG,,,0.03,0.03,2007.0
16726,N+,Platform,E,PSP,Atari,SilverBirch Studios,,,0.03,0.03,2008.0
16727,Don't Knock Twice,Adventure,,PS4,Perpetual,Wales Interactive Ltd.,,,0.03,0.03,2018.0
16729,Azada,Misc,,3DS,Licensed 4U,Unknown,,,0.03,0.03,2014.0
16730,Dennou Senki Virtual-On Force,Fighting,,X360,Sega,Hitmaker,,,0.03,0.03,2010.0
16731,Troll and I,Action,T,PS4,Maximum Games,Spiral House,,,0.03,0.03,2017.0
16732,Beast Quest,Action-Adventure,E10,PS4,Maximum Games,Torus Games,,,0.03,0.03,2018.0
16734,Nettou! Powerful Koushien,Sports,,DS,Konami,PawaPuro Production,,,0.03,0.03,2010.0
16735,Kamen Rider: Climax Fighters,Fighting,,PS4,Namco Bandai Games,Eighting,,,0.03,0.03,2017.0
16736,Armored Core SL: Silent Line Portable,Simulation,,PSP,From Software,From Software,5.8,,0.03,0.03,2009.0
16737,Away: Shuffle Dungeon,Role-Playing,E10,DS,Majesco,Mistwalker Corporation / Artoon,,,0.03,0.03,2008.0
16741,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,Adventure,,PSP,Marvelous Interactive,Marvelous Interactive,,,0.03,0.03,2008.0
16743,Teddy Together,Simulation,,3DS,Nintendo,Arika,,,0.03,0.03,2016.0
16744,Carmageddon: Max Damage,Action,,XOne,Stainless Games,Stainless Games,,,0.03,0.03,2017.0
16745,Code: Realize - Bouquet of Rainbows,Visual Novel,,PS4,Aksys Games,Idea Factory,,,0.03,0.03,2018.0
16747,Putty Squad,Platform,E10,PSV,Maximum Games,System 3,,,0.03,0.03,2014.0
16748,Adventure Time: Pirates of the Enchiridion,Adventure,E10,NS,Outright Games,Outright Games,,,0.03,0.03,2018.0
16749,Minna no Golf Jou Vol.1,Sports,,PSP,Sony Computer Entertainment,Sony Computer Entertainment,,,0.03,0.03,2007.0
16751,Utawarerumono Zan,Action,,PS4,Aquaplus,Tamsoft,,,0.03,0.03,2018.0
16756,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,Role-Playing,,PSP,Gust,Gust,,,0.03,0.03,2010.0
16757,Lux-Pain (JP sales),Adventure,T,DS,Ignition Entertainment,Killaware,,,0.03,0.03,2009.0
16762,Senko no Ronde DUO,Fighting,,X360,G.Rev,G.Rev,,,0.03,0.03,2010.0
16766,Heathcliff! The Fast and the Furriest,Racing,E,Wii,Storm City Games,EC Interactive,,,0.03,0.03,2010.0
16767,Tokimeki Memorial Girl's Side 1st Love Plus,Adventure,,DS,Konami,Konami,,,0.03,0.03,2009.0
16768,Katekyoo Hitman Reborn! Kizuna no Tag Battle,Fighting,,PSP,Marvelous Interactive,Marvelous Interactive,,,0.03,0.03,2010.0
16769,Code Geass: Hangyaku no Lelouch,Role-Playing,,DS,Namco Bandai,Bandai Namco Games,,,0.03,0.03,2007.0
16770,Boot Camp Academy,Action,E10,Wii,Zoo Games,Ubisoft,,,0.03,0.03,2010.0
16772,Hudson x GReeeeN Live!? DeeeeS!?,Misc,,DS,Hudson Soft,Hudson Soft,,,0.03,0.03,2010.0
16773,Kamen Rider: Climax Scramble Zi-O,Fighting,,NS,Bandai Namco Games,Bandai Namco Games,,,0.03,0.03,2018.0
16774,Eiyuu Densetsu: Sora no Kiseki Set,Role-Playing,,PSP,Falcom Corporation,Nihon Falcom Corporation,,,0.03,0.03,2008.0
16776,Story Hour: Adventures,Adventure,E,Wii,Zoo Digital Publishing,Other Ocean Interactive,,,0.03,0.03,2008.0
16777,Downstream Panic!,Action,E10,PSP,Atari,EKO,,,0.03,0.03,2008.0
16778,DJ Max Portable 3,Misc,E10,PSP,PM Studios,Pentavision Entertainment,,,0.03,0.03,2010.0
